,unitid,uagrntt,uagrnta,upgrntt,upgrnta,ufloant,ufloana,agrnt_t,agrnt_a,pell/loans_total,pell/loans_average
6110,459198,1227545.7142857143,4387.714285714285,1191937.5714285714,4662.714285714285,2021308.2857142857,8643.285714285714,290451.14285714284,5059.714285714285,0.5896861848599048,0.539460853180834
6111,459204,6059973.285714285,5450.571428571428,4538025.714285715,4665.428571428572,12253020.57142857,10079.714285714286,3105991.4285714286,4726.714285714285,0.3703597564234424,0.46285325547776296
6112,459213,6357176.285714285,3277.4285714285716,5727148.0,4218.285714285715,14447519.42857143,8992.285714285714,638201.4285714285,4945.0,0.396410472283151,0.4691004988402759
6114,459231,778422.5714285715,4607.714285714285,721429.4285714285,4724.428571428572,1656244.857142857,8873.42857142857,193173.14285714287,4923.857142857143,0.4355813848780468,0.5324242521814728
6115,459259,1775197.4285714286,4632.0,934096.5714285715,3592.5714285714284,2922611.285714286,8608.857142857143,60497.71428571428,5262.0,0.3196102663376523,0.41731107497261954
6116,459268,2017194.0,5215.428571428572,1040527.7142857143,3600.5714285714284,2131565.285714286,8819.285714285714,44480.0,7735.857142857143,0.48815193288205305,0.4082611160605815
6117,459277,788306.8571428572,3760.5714285714284,724229.0,4717.0,1663488.2857142857,6710.142857142857,447402.28571428574,4030.5714285714284,0.4353676585639574,0.7029656596623449
6118,459286,1312648.0,5894.857142857143,845274.4285714285,4364.571428571428,1336005.0,7547.857142857143,169787.57142857142,4635.857142857143,0.632688072702893,0.578253051954197
6119,459295,191746.85714285713,4335.0,176854.7142857143,4213.0,274411.85714285716,5451.714285714285,109712.14285714286,4292.0,0.6444864158826956,0.7727844452596825
6120,459301,446036.14285714284,4327.285714285715,421043.5714285714,4594.285714285715,913086.0,8669.0,106919.85714285714,4802.571428571428,0.46112148409741405,0.5299672066311818
6121,459310,480188.0,5755.428571428572,480188.0,5755.428571428572,140675.57142857142,5489.333333333333,277827.4285714286,5891.285714285715,3.4134426832153824,1.0484749644331866
6123,459338,343800.0,5730.0,343800.0,5730.0,31500.0,2423.0,234930.0,5730.0,10.914285714285715,2.364836978951713
6124,459347,203296.0,4123.714285714285,203153.14285714287,4131.142857142857,369319.5714285714,6879.714285714285,41853.71428571428,4308.285714285715,0.5500741324683192,0.6004817475808796
6125,459356,152361.5,4692.0,112857.5,3612.5,216071.5,7742.5,72170.0,6561.0,0.522315529813048,0.46658056183403296
6126,459365,182786.33333333334,4841.0,117686.66666666667,3512.3333333333335,178620.33333333334,5050.333333333333,48024.666666666664,3810.3333333333335,0.6588648922015224,0.6954656458319584
6127,459374,294985.5714285714,3130.4285714285716,266590.5714285714,2975.0,701915.4285714285,5753.857142857143,111770.28571428571,3179.5714285714284,0.37980440460063564,0.517044467065571
6128,459392,383196.0,4358.857142857143,354838.85714285716,4462.285714285715,736486.2857142857,7046.285714285715,128338.28571428571,4569.571428571428,0.48179968049060756,0.6332819722650231
6130,459417,429505.85714285716,5263.0,221054.85714285713,4434.285714285715,729858.2857142857,8467.285714285714,114930.57142857143,5477.0,0.30287366940901245,0.5236962426819187
6131,459426,454645.5714285714,4328.428571428572,299668.4285714286,3646.714285714286,543691.8571428572,4562.571428571428,241153.0,4488.428571428572,0.5511732880205515,0.7992673304527522
6133,459444,232163.0,5638.333333333333,110191.0,3113.3333333333335,152178.33333333334,4595.666666666667,16065.666666666666,4753.666666666667,0.7240912525874248,0.6774497715238993
6134,459462,2018338.5714285714,5713.428571428572,1113697.2857142857,4273.285714285715,3252318.4285714286,8571.142857142857,854838.8571428572,5327.142857142857,0.34243180985309424,0.4985666188872963
6135,459471,37028.0,3671.6666666666665,37028.0,3701.6666666666665,50301.666666666664,5329.666666666667,10007.0,5091.0,0.736118750207084,0.69453999624742
6136,459480,140395.33333333334,5112.0,140195.33333333334,5160.666666666667,185172.33333333334,7504.333333333333,32334.666666666668,4986.333333333333,0.7571073432496216,0.6876915559898726
6137,459499,99654.28571428571,4051.0,82231.28571428571,3697.285714285714,193028.14285714287,7216.571428571428,84101.0,4315.0,0.4260067184873856,0.5123327262649457
6138,459514,706818.8571428572,5153.571428571428,501583.0,4034.285714285714,656252.7142857143,5568.714285714285,499083.85714285716,4789.428571428572,0.7643137911375169,0.7244555039634695
6140,459532,312425.85714285716,3630.0,312425.85714285716,3834.714285714286,426129.14285714284,5055.857142857143,162186.42857142858,4179.142857142857,0.7331717681829519,0.7584696674295724
6141,459541,115731.85714285714,5624.285714285715,91546.71428571429,4665.0,129000.85714285714,6852.857142857143,56419.857142857145,5025.571428571428,0.7096597364801563,0.6807379612257661
6142,459550,497777.4285714286,4463.0,448373.0,4567.857142857143,896281.0,7093.285714285715,143463.0,4751.142857142857,0.5002594052534863,0.6439691458723541
6143,459578,488104.85714285716,4691.571428571428,458600.71428571426,4646.0,880734.4285714285,9004.285714285714,90607.42857142857,4902.0,0.5207026084237165,0.5159765191178804
6144,459587,1049260.0,3593.0,1008823.0,3479.0,3150790.0,8752.0,178555.0,4464.0,0.3201809704867668,0.3975091407678245
6145,459596,1125465.0,3727.0,1073110.0,3565.0,3155342.0,8838.0,118862.0,4953.0,0.34009308658142284,0.4033718035754696
6146,459602,692359.0,3956.0,665659.0,3804.0,1520793.0,8089.0,112430.0,4324.0,0.4377051972227647,0.4702682655458029
6147,459611,828319.0,3871.0,802717.0,3751.0,1663851.0,7886.0,170150.0,4150.0,0.48244524299351327,0.4756530560486939
6148,459639,1404476.0,4059.0,1346270.0,3925.0,3140236.0,8972.0,148385.0,4240.0,0.4287161856624789,0.4374721355327686
6149,459648,445609.0,4369.0,434109.0,4256.0,712566.0,7745.0,79649.0,4978.0,0.6092193565227642,0.549515816655907
6150,459657,873680.0,4347.0,840350.0,4181.0,1927830.0,9224.0,165260.0,4349.0,0.43590461814579085,0.4532740676496097
6151,459666,872754.0,3931.0,849720.0,3828.0,1582921.0,8420.0,219845.0,4397.0,0.5368050584962863,0.4546318289786223
6152,459675,609195.0,3831.0,579375.0,3690.0,1327245.0,8044.0,146431.0,4184.0,0.4365245301357323,0.4587270014917951
6153,459709,1147781.0,3826.0,1110088.0,3738.0,2010834.0,7393.0,143110.0,3868.0,0.5520535260493904,0.505613418098201
6154,459718,1669353.0,4216.0,1579367.0,4039.0,3547973.0,8870.0,229984.0,4694.0,0.4451462849350883,0.45535512965050734
6155,459727,2527559.714285714,6215.0,1154285.857142857,4858.571428571428,1829811.142857143,7965.714285714285,166813.14285714287,9126.142857142857,0.6308224002508298,0.6099354375896701
6157,459842,2602626.0,6523.0,1364616.142857143,4617.857142857143,3858415.0,10375.714285714286,119288.85714285714,6905.714285714285,0.35367272386644333,0.4450640231309376
6158,459851,2162543.1428571427,6357.285714285715,1011952.4285714285,4176.428571428572,2772867.4285714286,9239.57142857143,150054.42857142858,6997.285714285715,0.3649480022536753,0.45201539960109466
6159,459949,22695870.57142857,6338.428571428572,9914737.285714285,3791.285714285714,17507410.0,7029.714285714285,3422580.6,8002.0,0.5663166216884328,0.5393228743293773
6160,459958,2157887.1428571427,4826.857142857143,1967292.857142857,4472.571428571428,3245250.5714285714,7960.428571428572,1118766.857142857,5084.142857142857,0.6062067670407488,0.5618505823448127
6161,459967,3120563.0,4026.8571428571427,2713417.1428571427,3871.285714285714,3731408.5714285714,5606.571428571428,2654027.0,4092.4285714285716,0.7271830706596436,0.6904907506497477
6162,459985,2849642.714285714,4059.4285714285716,2353087.4285714286,3725.5714285714284,3258835.285714286,5593.857142857143,2341908.1428571427,4101.428571428572,0.72206393458627,0.666011185739459
6163,459994,12324516.0,4414.428571428572,11133858.285714285,4259.428571428572,27805343.14285714,9852.285714285714,39870.42857142857,4578.571428571428,0.40042153871330444,0.43232897369718415
6164,460002,430500.0,6239.0,379500.0,5500.0,469200.0,6800.0,137500.0,5500.0,0.8088235294117647,0.8088235294117647
6165,460011,972379.5714285715,4641.285714285715,876639.4285714285,4400.0,1220582.2857142857,7366.714285714285,200721.57142857142,4901.571428571428,0.7182141170092587,0.597281206973452
6166,460020,1658659.142857143,4800.0,1508231.142857143,4575.142857142857,2486366.5714285714,8285.285714285714,266315.5714285714,6027.0,0.6066004748409125,0.5522009759125472
6167,460039,2311116.3333333335,4775.333333333333,1700216.6666666667,3783.3333333333335,2705216.3333333335,6915.0,629547.5,5717.5,0.6284956384880618,0.547119787900699
6168,460048,1162990.3333333333,4403.333333333333,959324.3333333334,3791.3333333333335,1573752.3333333333,6732.666666666667,267666.0,5381.0,0.6095777035649617,0.5631250618873156
6169,460057,85310.0,3637.5,85310.0,3637.5,187627.5,6500.5,78131.5,3719.0,0.45467748597620283,0.5595723405891855
6170,460066,328569.0,4007.0,328569.0,4007.0,796606.0,9156.0,101030.0,4210.0,0.4124611162858427,0.43763652249890783
6171,460075,12328.0,6421.5,6133.0,3895.25,11751.25,11958.0,995.0,3980.0,0.5219019253270929,0.32574427161732733
6172,460093,596268.2857142857,4943.142857142857,505816.5714285714,4326.285714285715,850528.4285714285,7638.428571428572,251011.7142857143,5138.571428571428,0.5947086004851774,0.566384260038527
6173,460109,989769.2857142857,4749.571428571428,867759.7142857143,4292.714285714285,1369914.4285714286,7853.571428571428,394906.14285714284,4893.714285714285,0.633440816584894,0.546593906321055
6174,460118,991403.7142857143,4905.714285714285,850153.5714285715,4422.428571428572,1321001.5714285714,7677.571428571428,436191.85714285716,4989.428571428572,0.6435674187042711,0.5760192025007909
6175,460127,579527.4285714285,4580.571428571428,500224.85714285716,4228.0,884820.2857142857,7279.142857142857,206376.57142857142,4731.0,0.5653406292997029,0.5808376182439063
6176,460136,3486919.285714286,4488.285714285715,3106938.1428571427,4227.714285714285,6668539.857142857,7077.714285714285,2755079.4285714286,4581.571428571428,0.46590981075553073,0.5973276279670595
6177,460145,1124090.4285714286,4714.142857142857,1086805.857142857,4652.428571428572,2167159.4285714286,8253.0,353845.85714285716,4893.571428571428,0.5014886504493439,0.5637257447508266
6178,460172,3309845.0,4988.714285714285,3011661.8571428573,4748.571428571428,4972257.285714285,8394.0,2070302.5714285714,5011.428571428572,0.6056930854715856,0.5657102011640968
6179,460181,2487819.0,4065.4285714285716,2286501.714285714,3918.5714285714284,5052965.714285715,7411.714285714285,2063937.857142857,3896.285714285714,0.45250687290858316,0.5286997417215991
6180,460190,1671860.142857143,3892.285714285714,1540580.2857142857,3745.8571428571427,2765086.714285714,6401.714285714285,962671.0,3948.5714285714284,0.5571544204219481,0.5851334463982861
6181,460206,2649218.714285714,4162.428571428572,2401146.0,3962.4285714285716,4905051.571428572,7445.857142857143,2220893.8571428573,4279.714285714285,0.4895251283363527,0.532165537883003
6182,460215,802677.3333333334,3585.0,698810.3333333334,3452.0,1617361.6666666667,7898.0,83673.66666666667,4472.666666666667,0.43206806970611605,0.43707267662699417
6183,460349,1438582.2857142857,4263.428571428572,1296910.5714285714,4035.714285714286,4642701.285714285,9039.42857142857,12679.5,6103.0,0.2793439619773082,0.4464567924647576
6184,460358,1659802.3333333333,5350.0,1536472.3333333333,5168.333333333333,1355100.3333333333,5394.333333333333,280508.3333333333,5676.666666666667,1.1338439638294926,0.9581041834023358
6185,460376,7451.666666666667,3875.6666666666665,1566.1666666666667,1879.4,11057.5,4733.2,2377.0,3169.3333333333335,0.1416384053055995,0.39706752302881776
6186,460385,186580.42857142858,5740.714285714285,66970.0,3343.4285714285716,240683.0,7412.714285714285,78243.28571428571,4919.0,0.2782498140707902,0.45103971940102916
6187,460394,16499822.57142857,2571.4285714285716,9139770.42857143,3578.4285714285716,748059.2857142857,6109.714285714285,2940462.4285714286,5173.142857142857,12.217976038950313,0.585694912083801
6188,460446,638190.8,4435.6,575104.8,4142.4,798476.8,7149.4,195735.0,4764.0,0.7202523604943813,0.5794052647774638
6189,460455,322145.8333333333,5072.5,220479.16666666666,3876.8333333333335,535753.5,7848.666666666667,13541.6,5375.333333333333,0.41153098704285956,0.493948016648263
6190,460464,14427465.142857144,2407.285714285714,7991784.428571428,3572.5714285714284,522269.4285714286,6015.285714285715,2263519.0,4768.142857142857,15.302033761446609,0.5939155009855843
6192,460482,895408.0,5909.714285714285,748826.0,5168.0,1014686.5714285715,7225.428571428572,298898.28571428574,6802.142857142857,0.7379874939566138,0.7152516904583021
6193,460516,443623.0,3526.714285714286,437937.28571428574,3553.8571428571427,602529.5714285715,5142.857142857143,337470.71428571426,3431.8571428571427,0.7268311905023275,0.6910277777777777
6194,460525,494467.4285714286,3850.0,466604.71428571426,3750.1428571428573,744475.5714285715,6359.428571428572,409859.4285714286,3953.0,0.626756245863579,0.589698086081409
6195,460534,1387931.2857142857,3845.8571428571427,1347615.5714285714,3795.5714285714284,1813795.4285714286,5445.0,1081626.857142857,3804.8571428571427,0.7429810166022818,0.6970746425291879
6196,460543,5573654.714285715,4094.285714285714,3846807.4285714286,4147.571428571428,7861568.428571428,6845.857142857143,2985872.5714285714,4828.285714285715,0.4893180621046193,0.605851296926191
6197,460552,441077.75,4945.25,309228.75,4771.25,721862.25,8598.25,126394.0,4709.25,0.4283763972974068,0.554909429244323
6198,460561,285130.0,5380.0,210507.0,4048.0,423526.0,7178.0,245111.0,6625.0,0.4970344205550545,0.5639453886876568
6199,460570,535317.0,3497.2,490626.2,3171.0,1050849.2,5889.4,323093.4,3744.4,0.46688544845445,0.5384249668896662
6200,460589,464460.0,4162.0,438047.5,4022.5,442599.0,6769.5,366616.0,4371.0,0.9897164250258135,0.5942093212201788
6201,460598,3225187.0,4051.4,3171815.6,3980.2,3110493.8,5937.4,2529698.2,4160.8,1.0197144903487672,0.6703607639707616
6203,460613,2409413.0,4558.0,2218121.0,4295.333333333333,3901257.6666666665,8446.666666666666,751475.0,5296.0,0.5685656240940422,0.5085240726124705
6204,460631,333463.0,3510.0,331674.0,3491.0,424222.0,4933.0,20985.0,2998.0,0.7818406400422421,0.7076829515507804
6205,460640,108092.25,1971.5,106366.5,1950.25,252744.25,4387.25,22482.75,3808.25,0.4208463694030626,0.4445267536611773
6206,460659,390710.0,4535.0,327533.5,4091.0,511890.5,8246.0,197902.0,4356.5,0.639850710259323,0.49611933058452584
6207,460677,2331987.0,5607.428571428572,1969051.2857142857,4823.428571428572,2285.714285714286,8000.0,587416.2857142857,4684.428571428572,861.4599374999999,0.6029285714285715
6208,460695,552118.0,4608.666666666667,358614.0,3496.3333333333335,756853.6666666666,6134.0,121144.33333333333,3828.3333333333335,0.4738221082807289,0.56999239213129
6209,460701,506675.28571428574,2997.1428571428573,506675.28571428574,2997.1428571428573,739933.7142857143,5034.142857142857,54665.28571428572,3346.0,0.6847576694128586,0.5953630920287183
6210,460710,805901.0,4112.0,680614.0,3620.0,1719187.0,8187.0,46800.0,3600.0,0.3958929424198764,0.4421644069866862
6211,460729,10218050.0,5726.0,10218050.0,5726.0,5121450.0,5226.5,1182643.5,1207.0,1.9951478585166311,1.095570649574285
6213,460747,1348554.75,6087.5,652569.0,4384.75,2022704.25,8045.25,420201.75,6208.5,0.3226220541139418,0.5450110313539045
6214,460756,1865373.2857142857,4691.142857142857,1556059.142857143,4168.571428571428,2535751.285714286,6797.428571428572,561526.6666666666,4127.833333333333,0.6136481726830014,0.6132571140347189
6215,460765,173641.2857142857,4120.571428571428,173641.2857142857,4120.571428571428,58088.857142857145,3713.0,173171.57142857142,4123.142857142857,2.9892357029378633,1.1097687661113462
6216,460774,2246681.6666666665,3901.0,2151113.0,3774.3333333333335,4184869.6666666665,8055.0,906852.6666666666,4823.333333333333,0.5140215039751537,0.46857024622387755
6217,460783,1023276.6666666666,4673.5,997612.8333333334,4582.166666666667,1660571.3333333333,8559.166666666666,252534.16666666666,4959.333333333333,0.6007648170890582,0.5353519618342908
6218,460808,60791.57142857143,2932.714285714286,60077.28571428572,2916.714285714286,93412.57142857143,4447.714285714285,52008.857142857145,2959.5714285714284,0.6431391920328864,0.6557782488597675
6219,460817,1782207.857142857,4782.571428571428,1680909.857142857,4636.571428571428,2883391.4285714286,9190.857142857143,483445.28571428574,5091.857142857143,0.5829627710226152,0.5044764983834866
6220,460826,2533091.714285714,4961.0,2290668.5714285714,4788.285714285715,4192444.285714286,9957.0,900312.2857142857,4995.142857142857,0.5463802057510944,0.4808964260606322
6221,460835,3754614.1428571427,4804.857142857143,3456534.8571428573,4676.428571428572,5471840.142857143,8741.42857142857,1116238.2857142857,4873.0,0.6316951458559997,0.5349730348096094
6222,460844,1494744.6666666667,3739.3333333333335,1451525.0,3680.3333333333335,3015607.6666666665,8338.666666666666,307235.6666666667,4577.0,0.4813374816772695,0.44135753118004484
6223,460853,1151766.3333333333,3546.6666666666665,1091999.6666666667,3428.0,2267126.0,7658.333333333333,255802.0,4730.333333333333,0.48166695043269175,0.4476169749727965
6224,460862,741307.5714285715,4253.428571428572,644645.8571428572,4210.857142857143,1382006.142857143,6845.142857142857,101526.42857142857,4654.285714285715,0.46645657870241014,0.6151598630937475
6225,460871,1118217.142857143,3670.285714285714,802493.4285714285,3401.0,3941723.0,10017.714285714286,3651.285714285714,3466.1666666666665,0.20358950351697178,0.3394986024756146
6226,460899,1639295.1666666667,7220.833333333333,979484.1666666666,4921.5,1978894.0,10042.0,222578.5,7535.166666666667,0.4949654537669358,0.4900916152160924
6227,460905,229482.0,3477.0,229482.0,3477.0,437609.0,7293.0,65860.0,4391.0,0.5243996352908646,0.476758535582065
6228,460914,659148.0,4218.714285714285,578720.7142857143,3776.4285714285716,1431987.4285714286,7004.285714285715,61796.142857142855,3909.4285714285716,0.40413812491570156,0.5391596981439934
6229,460923,1562721.6666666667,3926.0,1486843.0,3836.6666666666665,3029481.6666666665,8015.0,380661.0,4857.666666666667,0.4907912189598991,0.47868579746309003
6230,460932,126502.14285714286,3502.714285714286,126502.14285714286,3502.714285714286,266615.4285714286,5574.571428571428,120320.85714285714,3590.0,0.47447420254320294,0.6283378606939676
6231,460950,358559.0,7629.0,80440.0,2595.0,278119.0,6622.0,44296.0,2461.0,0.28922871145085377,0.3918755662941709
6232,460969,1157935.142857143,4368.571428571428,1036998.5714285715,4028.8571428571427,1070868.142857143,6402.714285714285,584035.1428571428,5358.428571428572,0.9683718563723398,0.6292420625181285
6233,460978,831599.1428571428,3501.5714285714284,745902.2857142857,3347.285714285714,1225813.857142857,5310.142857142857,681752.2857142857,3653.285714285714,0.608495556946015,0.6303569987355735
6234,460987,299501.71428571426,5055.142857142857,296076.0,4991.714285714285,528424.8571428572,7011.857142857143,205824.42857142858,4180.142857142857,0.560299153224651,0.7118961758653708
6235,460996,423681.14285714284,3619.8571428571427,247044.42857142858,4368.714285714285,512780.0,6778.428571428572,160560.42857142858,3800.1428571428573,0.48177469591526306,0.6445025184935403
6236,461005,1949996.6,4034.0,1899081.2,3912.8,2739327.2,6373.0,1682543.0,4069.0,0.693265558053817,0.6139651655421309
6237,461014,4842233.142857143,5769.285714285715,3448517.285714286,4562.428571428572,6045394.714285715,8110.285714285715,1071868.5714285714,6470.142857142857,0.5704370762698397,0.5625484393715212
6238,461023,2000569.7142857143,4713.714285714285,1913364.2857142857,4662.142857142857,3886076.8571428573,8001.714285714285,181252.14285714287,4337.285714285715,0.49236398456644004,0.5826430050703421
6239,461032,529377.1428571428,4814.571428571428,354193.28571428574,4038.285714285714,548774.0,8090.428571428572,14316.42857142857,3880.5,0.6454265065660649,0.4991436088499638
6240,461041,759439.0,3112.0,752214.0,3096.0,947870.0,4429.0,656077.0,3124.0,0.7935835082870014,0.6990291262135923
6243,461148,8946123.285714285,10380.714285714286,1455180.7142857143,5442.428571428572,2824034.4285714286,8999.0,1595980.7142857143,11081.714285714286,0.5152843391579454,0.6047814836569143
6246,461193,790777.5714285715,4587.142857142857,656994.4285714285,4360.428571428572,1505365.5714285714,7033.714285714285,256350.42857142858,5003.428571428572,0.43643513644858356,0.6199325696644732
6247,461218,1922093.0,4838.285714285715,1546353.142857143,4083.0,2498769.8571428573,7367.428571428572,737083.1428571428,4923.285714285715,0.6188457646216662,0.5541960753897464
6248,461227,333185.75,4112.75,333185.75,4112.75,541262.25,7179.5,141711.75,3484.0,0.6155717491844296,0.5728462984887527
6249,461236,439545.6666666667,6745.0,202603.33333333334,5252.0,242524.66666666666,10325.333333333334,51747.666666666664,5017.666666666667,0.8353926885787564,0.5086518595041322
6251,461254,363574.0,6884.428571428572,299734.0,5465.857142857143,266914.28571428574,6111.857142857143,282120.5714285714,5227.142857142857,1.1229597516591736,0.8943038122618797
6252,461263,399317.85714285716,5161.142857142857,392355.4285714286,5068.285714285715,509682.14285714284,6941.142857142857,74834.16666666667,5722.666666666667,0.7698041496450869,0.7301802914299828
6253,461272,221233.14285714287,3431.8571428571427,165767.42857142858,3480.5714285714284,324662.0,5653.0,44384.0,3822.1428571428573,0.5105846343933955,0.6157034191706047
6255,461290,137830.16666666666,3535.1666666666665,114613.33333333333,3128.6666666666665,261688.83333333334,4964.0,93341.5,3985.6666666666665,0.43797563645882226,0.6302712865968305
6260,461342,459280.71428571426,5355.857142857143,277276.85714285716,4530.857142857143,483720.71428571426,6796.571428571428,81673.85714285714,4961.142857142857,0.5732168355707028,0.666638641331764
6261,461351,1188082.4,3833.0,1144950.4,3788.2,1386912.8,4465.8,1160040.0,3882.8,0.8255388514692488,0.8482690671324286
6262,461360,142245.25,3839.25,140995.25,3828.5,184622.0,4839.0,142245.25,3839.25,0.7636969050275698,0.7911758627815665
6263,461379,82405.14285714286,2889.285714285714,63365.71428571428,2613.5714285714284,128654.28571428571,4525.0,7760.333333333333,3571.0,0.49252703813098225,0.5775848460931333
6264,461388,227696.14285714287,4076.285714285714,208005.85714285713,4007.0,292396.85714285716,6320.142857142857,133353.14285714287,4110.142857142857,0.7113819867127749,0.6340046563142786
6267,461421,773872.4285714285,4591.0,678886.7142857143,4482.571428571428,1533504.2857142857,8387.0,173346.2857142857,4721.142857142857,0.4427028477259834,0.5344666064828221
6269,461449,713259.0,4467.0,713259.0,4467.0,48011.0,3811.3333333333335,332716.0,5161.666666666667,14.856157963799962,1.1720307853769458
6270,461476,252160.0,4849.0,252160.0,4849.0,433773.0,9037.0,74490.0,5321.0,0.5813178782450729,0.5365718711961934
6272,461494,667412.2857142857,4128.142857142857,454558.0,4244.0,870325.0,6897.142857142857,185016.7142857143,3921.285714285714,0.5222853531726653,0.6153272576636288
6274,461528,349321.85714285716,3627.285714285714,155155.42857142858,4363.285714285715,220817.57142857142,6816.714285714285,33140.28571428572,3423.8571428571427,0.7026407706943613,0.6400863423936962
6275,461537,114953.28571428571,5973.0,79128.71428571429,4269.0,103953.0,5648.142857142857,39530.857142857145,4125.571428571428,0.7611970244794695,0.7558236588512027
6276,461546,125935.25,5083.0,87637.0,4532.5,194413.0,8211.75,39180.75,4693.0,0.45077746858491974,0.5519529941851615
6277,461555,393695.71428571426,4115.714285714285,393695.71428571426,4115.714285714285,750184.7142857143,7652.428571428572,130412.85714285714,3971.5714285714284,0.5247983687065261,0.5378311273731962
6278,461564,144536.0,3638.3333333333335,133869.33333333334,3294.3333333333335,259475.0,6369.0,43670.0,3488.3333333333335,0.5159238205350548,0.5172449887475794
6279,461573,399315.28571428574,3921.285714285714,395029.5714285714,3884.0,732387.7142857143,6392.142857142857,251805.7142857143,4115.571428571428,0.5393721982540863,0.6076209632361158
6280,461582,350906.14285714284,3772.5714285714284,347243.28571428574,3743.714285714286,567880.0,6603.285714285715,79457.85714285714,4148.0,0.6114729973133157,0.5669471907924626
6281,461591,815906.5714285715,6187.571428571428,498950.85714285716,4618.285714285715,849652.8571428572,9539.42857142857,112792.85714285714,4790.285714285715,0.5872408395361467,0.48412603330537923
6282,461607,454466.71428571426,4491.142857142857,438335.14285714284,4397.285714285715,497728.4285714286,5863.571428571428,104947.42857142857,4411.142857142857,0.8806713012460323,0.7499330003654526
6285,461652,184305.57142857142,4458.428571428572,184305.57142857142,4458.428571428572,371998.28571428574,8335.714285714286,36378.42857142857,4554.285714285715,0.4954473676529999,0.5348586118251928
6286,461670,262137.0,2731.0,232452.0,2554.0,426382.0,4441.0,238282.0,4332.0,0.5451731076827822,0.5750956991668543
6287,461689,1229882.2857142857,4231.285714285715,1081079.2857142857,3942.8571428571427,1862229.7142857143,5945.428571428572,906737.1428571428,4381.0,0.5805295004268308,0.663174587918689
6288,461698,507677.0,3953.0,507677.0,3953.0,727078.6666666666,5669.666666666667,167052.66666666666,4817.0,0.6982421892908425,0.6972191192897877
6289,461704,763424.5714285715,4059.4285714285716,422421.5714285714,3689.0,735610.8571428572,5628.0,403456.14285714284,4375.0,0.5742459716666964,0.6554726368159204
6290,461713,124942.71428571429,3526.0,97322.85714285714,3384.714285714286,212876.7142857143,5778.428571428572,15567.714285714286,3646.1428571428573,0.45717944054808385,0.5857499567356425
6291,461722,144891.0,4413.0,144712.2857142857,4409.142857142857,335426.85714285716,7667.571428571428,60999.71428571428,4801.142857142857,0.4314272474987095,0.5750377284668269
6292,461731,115952.33333333333,5660.0,92219.0,4526.666666666667,132009.0,6285.333333333333,55774.333333333336,4946.666666666667,0.6985811573453325,0.720195163343233
6293,461740,165069.85714285713,4856.714285714285,145336.14285714287,4575.857142857143,90879.42857142857,6645.0,91518.57142857143,5095.142857142857,1.5992193738642726,0.6886165752982909
6295,461768,421288.28571428574,3014.714285714286,399461.0,2889.8571428571427,723361.2857142857,5350.428571428572,154069.7142857143,3288.285714285714,0.5522288901673121,0.5401169465730381
6296,461786,109964.0,4575.857142857143,109964.0,4575.857142857143,205176.14285714287,7964.857142857143,94300.57142857143,4593.571428571428,0.5359492505742453,0.5745058650500413
6297,461795,2837408.1428571427,8051.714285714285,625118.0,4891.714285714285,510801.28571428574,5534.857142857143,718701.0,9232.57142857143,1.2237987990297596,0.883801362791658
6298,461801,229543.5,3751.75,224678.0,3728.25,396392.75,6657.75,35595.75,4294.25,0.5668065321578157,0.5599864819195675
6300,461829,799293.4285714285,4018.1428571428573,777154.4285714285,4104.285714285715,1372726.2857142857,5997.285714285715,362613.28571428574,4672.285714285715,0.5661393947643708,0.6843572092136919
6301,461838,234442.85714285713,2908.714285714286,201215.85714285713,2789.0,357933.5714285714,5054.857142857143,153589.42857142858,3534.5714285714284,0.5621597782509524,0.5517465521139497
6303,461856,2047792.7142857143,4358.571428571428,1590918.2857142857,3644.1428571428573,2361288.285714286,5658.142857142857,935924.7142857143,3717.0,0.6737501284105323,0.644052818946146
6304,461865,598370.2857142857,6037.714285714285,380492.4285714286,4431.0,517955.71428571426,5998.857142857143,242332.0,4157.0,0.7346041718955565,0.7386406934654219
6305,461874,345113.71428571426,4320.571428571428,345112.28571428574,4320.571428571428,547722.2857142857,6797.428571428572,144969.14285714287,4196.285714285715,0.6300862585210024,0.6356185112017149
6306,461883,55505.857142857145,4565.857142857143,27839.0,3354.0,69841.71428571429,5347.571428571428,7837.857142857143,3415.6,0.398601327082464,0.6272005984024791
6307,461892,604496.7142857143,4000.4285714285716,470866.71428571426,3247.5714285714284,732921.5714285715,5445.428571428572,165068.85714285713,3316.714285714286,0.6424517064874024,0.5963849100162653
6308,461908,327241.71428571426,4280.714285714285,327241.71428571426,4280.714285714285,625980.0,8494.57142857143,102186.14285714286,4486.714285714285,0.522767044131944,0.5039352864013992
6309,461917,484100.85714285716,4417.857142857143,401607.14285714284,4390.714285714285,901172.0,8037.714285714285,93801.71428571429,4224.0,0.44564982362650285,0.5462640409498081
6310,461926,525792.8571428572,4213.857142857143,435582.85714285716,4341.428571428572,589913.7142857143,6012.428571428572,174012.57142857142,4167.571428571428,0.738384015483136,0.7220757003350203
6311,461935,201065.5,5635.0,123809.5,3597.0,170690.0,5869.5,123809.5,3597.0,0.7253471205108677,0.6128290314336826
6312,461944,248852.42857142858,4311.857142857143,240128.0,4178.285714285715,406871.85714285716,6580.428571428572,119821.42857142857,4386.571428571428,0.590180902867628,0.6349564726570133
