,unitid,log_yield_per_dollar,Total expenses,Discounts and allowances from local government grants applied to auxiliary enterprises_per_dollar,Discounts and allowances from local government grants applied to tuition and fees_per_dollar,Independent operations revenue - Temporarily restricted_per_dollar,Discounts and allowances from endowments and gifts applied to auxiliary enterprises_per_dollar,Federal appropriations - Temporarily restricted_per_dollar,Federal grants and contracts - Pemanently restricted_per_dollar,Local appropriations - Total_per_dollar,Local appropriations - Unrestricted_per_dollar,Discounts and allowances from state government grants applied to auxiliary enterprises_per_dollar,Academic support-Salaries and wages_per_dollar,Hospital services-Operation and maintenance of plant_per_dollar,Local grants and contracts - Permanently restricted_per_dollar,Independent operations revenue - Permanently restricted_per_dollar,Other expenses-Interest_per_dollar,Local grants and contracts - Total_per_dollar,Independent operations-Total Amount_per_dollar,"Intangible Assets, net of accumulated amortization_per_dollar",Discounts and allowances from other federal grants applied to auxiliary enterprises_per_dollar,Temporarily restricted net assets_per_dollar,"Property, Plant, and Equipment, net of accumulated depreciation_per_dollar",State appropriations - Temporarily restricted_per_dollar,Federal grants and contracts - Temporarily restricted_per_dollar,Independent operations-Depreciation_per_dollar,New gifts and additions_per_dollar,Allowances applied to auxiliary enterprise revenues_per_dollar,Independent operations-All other_per_dollar,Hospital services-Total amount_per_dollar,Tuition and fees - Permanently restricted_per_dollar,Discounts and allowances from state government grants applied to tuition and fees_per_dollar
976,217934,1.4000593294795274,24996148.666666668,0.0,0.0,0.00022462793801594446,0.0,0.0,0.0,0.0,0.0,0.0,0.023379648379431676,0.0,0.0,0.0006085937558967417,0.0,0.0,0.0,0.0,0.0,0.19350987750832976,1.0711132619017067,0.0,6.801047724072052e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
977,217961,0.1570247839424858,28906985.166666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041541360784476136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31097552309602955,1.8266896920894742,0.0,0.0,0.0,0.1057107125624325,0.0,0.0,0.0,0.0,0.0
978,217998,1.619836181536628,18278765.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02846066564688591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43722050047635874,1.3223887758357276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
979,218070,-1.747088686274158,154883338.33333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05171403362593241,0.0,0.0,0.0,0.0,0.00011263100895412648,0.0,0.0,0.0,2.4851017717066037,1.7419413727986213,0.0,0.0,0.0,0.07631199796689987,0.0,0.0,0.0,0.0,0.0
980,218238,1.3932003636623658,39147434.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01621586041183193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41404376916023283,0.7608478106868876,0.0,0.005749640290391613,0.0,0.013507909439123016,0.050486663010658676,0.0,0.0,0.0,0.04238964880316742
981,218414,1.6591265283475856,28407894.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019056240393552103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16625088729003365,1.0269686477468438,0.0,0.0,0.0,0.01123793246979286,0.0068507423760907965,0.0,0.0,0.0,0.16056149462255995
982,218441,1.2621963552932587,44044900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0810786606394838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3125714668440614,1.3530957273146267,0.0,0.0,0.0,0.00477247081955005,0.0,0.0,0.0,0.0,0.0
983,218539,0.05717381051413133,44362255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046911704556046575,0.0,0.0,0.0,0.0,0.0,0.0,0.002707530684963302,0.0,0.26793085698641783,1.5741192634744712,0.0,0.005804859709378314,0.0,0.022745124205250614,0.027780534751145242,0.0,0.0,0.0,0.11013971223960549
984,218821,2.124464802627674,14518359.333333334,0.0,0.0,0.0,0.0,0.0,0.015911233128775477,0.0,0.0,0.0,0.04246184566584865,0.0,0.0,0.0,6.88783062218371e-08,0.0,0.0,0.008934687248178043,0.0,0.20488172469809374,1.6476101707360047,0.0,0.005971048886653354,0.0,0.05116955593559033,0.0,0.0,0.0,0.0,0.0
985,218919,0.4025540673532134,13424962.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04952241021157415,0.0,0.0,0.0,0.0,0.0,0.0,0.14536527259076762,0.0,0.20988475759243275,1.284497095119136,0.0,0.21563859116924908,0.0,0.013452700519647634,0.0,0.0,0.0,0.0,0.0
986,218973,-0.7218120259203791,69144750.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03909402589668273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.430947101809751,2.5446807177839674,0.0,0.0021884139032844344,0.0,0.05977227439702744,0.0,0.0,0.0,0.0,0.10271589598114177
987,219000,0.5709937352171798,51375825.166666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03760432707535004,0.0,0.0,0.0,0.0,0.0,0.0,0.002971845211336119,0.0,0.5870762121189742,1.4877883145500557,0.0,0.0,0.0,0.05264440991898294,0.01305833365187377,0.0,0.0,0.0,0.01665401961378392
988,219091,1.3535677170345564,17439960.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020553181107644522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5115959121581726,2.2297951114434382,0.0,0.0,0.0,0.05481222276850914,0.0,0.0,0.0,0.0,0.012701634272623497
989,219198,1.8214868021702977,15980030.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029433809069805385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5023773473607158,0.9240960668587794,0.0,0.0,0.0,0.02524744868290458,0.0,0.0,0.0,0.0,0.00842689255192598
990,219240,3.8900886726647315,3219968.8333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006026455846130602,0.0,0.0,0.0,0.07178268236861299,0.0,0.0,0.0,0.0,0.1902539636382609,2.206192213144092,0.0,0.0,0.0,0.9800333988739953,0.0,0.0,0.0,0.0,0.0
991,219295,2.1504820558497655,15411163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03992172210927018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3507327556438581,1.367878909160414,0.0,0.0,0.0,0.004072372733972121,0.003820563920667982,0.0,0.0,0.0,0.0
992,219383,0.7168314308063428,25988892.166666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011780173802842553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44390433264139456,1.974166450457844,0.0,0.0038221713862588457,0.0,0.011050952005117212,0.0,0.0,0.0,0.0,0.0
993,219578,2.491748202090143,9273844.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08282778517582433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5987145352717527,0.7728437219321501,0.0,0.0,0.0,0.10049694061615978,0.00260948951645674,0.0,0.0,0.0,0.0
994,219639,2.0764039887976184,16920934.666666668,0.0,0.0,0.000213719478537868,0.0,0.0,0.0,0.0,0.0,0.0,0.0579432924942444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05381875674164886,0.13396080326847193,0.0,0.0,0.0,0.006544260242204114,0.0,0.0,0.0,0.0,0.0
995,219709,-1.36253341965963,173628388.5,0.0,0.0,0.0,0.017192902760829343,0.0,0.0,0.0,0.0,0.0,0.04981288529323648,0.0,0.0,0.0,0.0,0.0,0.0,0.6347692963815074,0.0,0.2674534172350124,3.5834415224865914,0.0,0.008154085163709659,0.0,0.022927385517950597,0.005380196414904429,0.0,0.0,0.0,0.0008986779255858843
996,219718,1.3755096505555182,54385802.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04245274000201309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020023421247362,1.2311454078479398,0.0,0.0,0.0,0.005910163778497154,0.0,0.0,0.0,0.0,0.0
997,219790,2.403837228276294,17117130.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03749119437201619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10360535215486809,1.763367707377511,0.0,0.0,0.0,0.0012540069143014362,0.0,0.0,0.0,0.0,0.0
998,219806,0.2414323185952032,42145482.166666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024081857599501582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3161825613313168,1.344127525760541,0.0,0.0,0.0,0.019457459206590404,0.0,0.0,0.0,0.0,0.0
999,219833,0.8725050701636837,47822775.833333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037451656359484636,0.0,0.0,0.0,0.015345198751271426,0.009374183998903869,0.0,0.0,0.0,0.17768912793661723,0.930036871726967,0.0,0.0,0.0,0.01012735023345135,0.0010127670861709878,0.0,0.0,0.0,0.0766821861779911
1000,219949,2.3138806907976033,25052616.333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006875289898198125,0.004821319460592865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000429096899779556,0.2707188972372001,0.9017789279733113,0.0,0.0,0.0,0.006148659203910958,0.0070342819417303975,0.0,0.0,0.0,0.09589728945010122
1001,219976,-0.22266611446264872,145484975.5,0.0,0.0,0.02141033456750316,0.0,0.0,0.0,0.0,0.0,0.0,0.03840468621677936,0.0,0.0,6.687975831566195e-06,0.0,0.0003427341311039136,0.08737156848199765,0.0,0.0,0.3199811057694637,1.257055165809888,0.0,0.005254686935009313,0.0,0.007676765220337133,0.0,0.014678532904588489,0.0,0.0,0.0
1002,220181,-0.41123022484224325,28431047.333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057231688099847466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2974414988722071,0.8658391374537475,0.0,0.0,0.0,0.0261908747598957,0.0,0.0,0.0,0.0,0.013601327994224905
1003,220215,0.9152999105455741,35950529.666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05637880773365333,0.0,0.0,0.0,0.0,0.0,0.0,0.025204575335464,0.0,0.9903108474368422,2.103369455224253,0.0,0.0,0.0,0.1209435588380622,0.0,0.0,0.0,0.0,0.09040228419814937
1004,220312,3.381324792163242,5816414.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01167807024077848,0.0,0.0,0.0,0.0005157816505434039,0.0,0.0,0.0,0.0,0.1928319760897381,0.899617199753508,0.0,0.0,0.0,0.1602349626116329,0.0,0.0,0.0,0.0,0.0
1005,220464,4.435807764015213,1309426.8333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03703337885367402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07033942713612228,2.8352495449344826,0.0,0.0,0.0,0.015695416862416014,0.0,0.0,0.0,0.0,0.0
1006,220473,1.1501190687205833,22699777.333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04353471484859793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.120679752042208,2.367266062169303,0.0,0.0,0.0,0.05020009594220396,0.0,0.0,0.0,0.0,0.0
1007,220516,1.4836612247950054,34050885.166666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031026667730629873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11760684478730953,0.5834289594165274,0.0,0.00048314945664824156,0.0,0.004309285919640141,0.0,0.0,0.0,0.0,0.06907391653660927
1008,220598,0.8549299262922565,23900753.666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050545519059712773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043009362006032135,1.6886128039951207,0.0,0.0,0.0,0.007260649702524722,0.007792724974181776,0.0,0.0,0.0,0.0
1009,220604,2.1238831454341915,16831237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03357834008278773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1348422083692759,1.332468552370809,0.0,0.14125484854935696,0.0,0.0025978482746098815,0.0,0.0,0.0,0.0,0.0
1010,220613,0.8492933991247213,69845785.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023281311654802708,0.0,0.0,0.0,0.0,1.3973641974432373e-05,0.0,0.0,0.0,0.08275015629492301,2.0140113703305214,0.0,0.023309099062724884,0.0,0.011318363654167794,0.0023426276259240677,0.0,0.0,0.0,0.09612644416462322
1011,220631,-0.007148431568223322,108888382.83333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08519165765857634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08392712882255943,1.535112976706176,0.0,0.0014778589090902055,0.0,0.03193680454711868,0.0,0.0,0.0,0.0,2.2959290375600018e-05
1012,220701,2.3512795846066328,17556180.166666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023564341981338933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3528507496804472,0.9787372596740174,0.0,0.0,0.0,0.00797867182212881,0.0,0.0,0.0,0.0,0.0
1013,220710,0.26564362412053194,32201890.666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03658969941226639,0.0,0.0,0.0,0.0,0.0,0.06955103526426482,0.0,0.0,0.7954795708061531,2.010677116349856,0.0,0.005971331579785501,0.003843873680626123,0.10590253955275007,0.0,0.029812783663468536,0.0,0.0,0.0003353840341796908
1014,220808,3.03500872729575,9658223.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04235367018645832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16189590648515972,1.4123195661910155,0.0,0.0,0.0,0.09649735574551643,0.0010340618344790377,0.0,0.0,0.0,0.0
1015,221254,4.737935807729592,3616717.6666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03368911019042773,0.0,0.0,0.0,0.0,0.0,0.0,0.013400087537936102,0.0,0.0,1.0027919421965756,0.0,0.0,0.0,0.25769028326144344,0.0,0.0,0.0,0.0,0.0
1016,221351,-1.0474922519542382,84872076.16666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040358450679038316,0.0,0.0,0.0,0.0,0.0002990284651082246,0.0,0.0,0.0,0.9909687335581595,1.8463926367521384,0.0,0.008121754501598863,0.0,0.01429617436973386,0.0,0.0,0.0,0.0,0.0
1017,221519,-1.1779293133720037,104628633.16666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04154944366973706,0.0,0.0,0.0,0.0,0.0,0.0,0.045583538549491286,0.0,1.8588577917307814,1.8859079969598953,0.0,0.0033024787085091725,0.0,0.11300923697593494,0.007801874833819988,0.0,0.0,0.0,0.0
1018,221661,0.6642727413495149,74782982.16666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02481972430389817,0.0,0.0,0.0,0.0,0.0,0.07377733552227757,0.0,0.0,0.35252079287120697,1.0641626168723728,0.0,0.004798723224670903,0.0005363920886519518,0.044897032756960144,0.0,0.060764533164411355,0.0,0.0,0.0
1019,221731,2.205974187512319,17430316.166666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014101293266845215,0.0,0.0,0.0,0.0,0.0,0.0,0.002402585984838275,0.0,0.23075750863459665,1.201361197339918,0.0,0.0,0.0,0.005180284691144969,0.0,0.0,0.0,0.0,0.16302033611036906
1020,221892,1.0839198998833381,49267658.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04035407257413434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22160175997268744,1.4773531098499435,0.0,0.0,0.0,0.01210368055141082,0.0,0.0,0.0,0.0,0.0
1021,221953,0.602705414585493,31142588.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03134199436676028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2538661860643558,2.3887146642718324,0.0,0.010656831988559119,0.0,0.010463870079393048,0.0,0.0,0.0,0.0,0.0
1022,221971,0.2739320237927124,64085160.833333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04953565108344829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.401561310481744,2.0133297343028955,0.0,0.0018805627558631521,0.0,0.012948083288079964,0.0,0.0,0.0,0.0,0.07052470402241975
1023,221999,-2.8541246623191534,1671185252.5,0.0,0.0,0.0,0.00023865935832269438,0.0,0.0,0.0,0.0,0.00013393488224310428,0.041655036784539044,0.009872554209845147,0.0,0.0,0.0,0.0009055042408192465,0.0,0.0,0.00042439400356065554,0.8757417479464424,0.743045030151936,0.0,0.0,0.0,0.5856803310918398,0.021189318846425532,0.0,0.20552805211322117,0.0,0.0017292565235822053
1024,222178,-1.5395619863374996,136558186.16666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03966842378375322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2031917073512877,1.5736793343001798,0.0,0.0,0.0,0.18387756680770306,0.0015293419788966465,0.0,0.0,0.0,0.02393402469487253
1025,222983,-0.38902506932440956,44857582.333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01665110172715728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7243548465277297,2.19489125461636,0.0,0.0001644463718943034,0.0,0.13916160156855534,0.0,0.0,0.0,0.0,0.0
1026,223117,3.8646420241669115,1743805.6666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09362033269379978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1820967435782695,0.3750252560635101,0.0,0.0,0.0,0.01731614971622411,0.003963935583800718,0.0,0.0,0.0,0.0
1027,223232,-2.60064356259861,667644000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02816819941965079,0.0,0.0,0.0,0.0,0.004511386307672951,0.0,0.0,0.0,0.755812978173997,1.7014626557466752,0.0,2.2966331358228836e-05,0.0,0.04568153087573617,0.0018864579526414276,0.0,0.0,0.0,0.014576121406018777
1028,223463,0.6613966478210682,11463115.333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03035508439154382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05125822980175313,0.0,0.0,0.0,0.08130363979588329,0.0,0.0,0.0,0.0,0.0
1029,224004,0.5786392732130495,40359416.166666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027612787940188944,0.0,0.0,0.0,0.0,0.0,0.0,0.009013827946148396,0.0,0.08269439080959287,1.988361427279814,0.0,0.012202650090366975,0.0,0.008826143533121888,0.023124975251025373,0.0,0.0,0.0,0.10016331711306511
1030,224226,-0.07241454426326079,92623026.83333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027551649453851343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13659822255754722,1.4008090133655586,0.0,0.0,0.0,0.03364874919935541,0.0,0.0,0.0,0.0,0.03176007198829019
1031,224244,4.354636864452652,4588695.833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055232323635891464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06668721232521586,0.7405921617162465,0.0,0.01984005985723976,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1032,224323,0.1175128751086958,60748333.333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050802491152020623,0.0,0.0,0.0,0.0,0.0,0.0,0.0009492715849543197,0.0,0.43769102032977586,1.2164174600126203,0.0,0.0,0.0,0.02029685313726028,0.0,0.0,0.0,0.0,0.021366841339954454
1033,224527,1.0667042052093423,33228428.333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013766134088897876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7504171904609592,1.7496426629065664,0.0,0.017574815580855288,0.0,0.0071186033124146664,0.00023545601539886254,0.0,0.0,0.0,0.0
1034,225201,0.6613966478210682,14411164.833333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03223169942924692,0.0,0.0,0.0,0.0,0.0,0.0,1.3366408769015883,0.0,0.007398083446620305,0.30732319128170404,0.0,0.0,0.0,0.0646715939189232,0.0,0.0,0.0,0.0,0.0
1035,225247,0.13508207351781995,48690958.833333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01417914502423042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9511079868410752,1.4289765424041607,0.0,0.0,0.0,1.0125378957673912,0.0,0.0,0.0,0.0,0.0
1036,225399,-0.9615062059185361,68812349.33333333,0.0,0.0,0.0021564128353550186,0.0,0.0,0.0,0.0,0.0,0.0,0.026614566296258996,0.0,0.0,0.0,0.0,0.0,0.02237726728198516,0.007064301268249099,0.0,0.5311383666947225,1.7627631572216633,0.0,0.02898765293330488,0.004117720187512079,0.04432373010875451,0.0,0.0053210797705264615,0.0,0.0,0.0
1037,225548,1.0773475848227725,23535462.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020420404598663257,0.0,0.0,0.0,0.0,0.0,0.0,0.004090869257402526,0.0,1.076884573651357,1.3801828340247544,0.0,0.013259713931689255,0.0,0.012030908676640622,0.0,0.0,0.0,0.0,0.0
1038,225575,1.1199371640695723,20940936.666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03408751534673473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3495575094460117,1.4408904027056415,0.0,0.14677923512176547,0.0,0.0018745579830001236,0.006114673953616529,0.0,0.0,0.0,0.0
1039,225627,-1.0274341312552144,166240235.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0715223391271002,0.0,0.0,0.0,0.0006898089361765852,0.0013696293157621278,0.0,0.0,0.0,0.1433313036101099,1.6451280131477757,0.0,0.03472858811407704,0.0,0.03601092107451929,0.0,0.0,0.0,0.0,0.0
1040,226231,0.8289559969569208,52587704.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026879740174499026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10645706165021902,1.4133316435847343,0.0,0.0,0.0,0.012975865869939237,0.0,0.0,0.0,0.0,0.0
1041,226383,1.3359212281139203,34191951.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04334970044070703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3119434990221334,1.7294411970427386,0.0,0.0,0.0,0.049563419180145646,0.001169012944986185,0.0,0.0,0.0,0.046778904192978046
1042,226471,-1.4188079980833166,81793724.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027976086763640814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4649780456771676,2.30357497454873,0.0,0.005808597618431391,0.0,0.027973221833173766,0.00467985780498356,0.0,0.0,0.0,0.0
1043,226587,0.8188970735021313,24855075.333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03461145547926054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5557934539083943,1.292360020473887,0.0,0.0,0.0,0.046367391148254555,0.0,0.0,0.0,0.0,0.0
1044,226675,0.6613966478210682,37841474.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00512427185050984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24424962498377664,1.3666316948964514,0.0,0.0,0.0,0.024628876771554935,0.0,0.0,0.0,0.0,0.0
1045,227331,-0.1321885172743407,59444612.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0395504361830696,0.0,0.0,0.0,0.0,0.002772020223913088,0.0,0.0,0.0,0.19241779221302682,0.9043025828256169,0.0,0.0,0.0,0.004174507859518033,0.0,0.0,0.0,0.0,0.0
1046,227429,1.6078179556927312,11428593.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09688064414925598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5963702795098977,1.1343693634158336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1047,227757,-3.0791357663175116,699357333.3333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016107357850445553,0.0,0.0,0.0,0.0,0.00026905654334074327,0.0,0.0,0.0,3.5284623106356694,1.8194153966117463,0.0,0.0,0.0,0.04952832886573959,0.009779931289297984,0.0,0.0,0.0,0.0021637536748023898
1048,227845,-0.827705330527337,117660990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0894153222179529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1630110073015704,1.7797598578197698,0.0,0.0,0.0,0.012884593270887828,0.0,0.0,0.0,0.0,0.0
1049,227863,0.32953555884080493,65452843.666666664,0.0,0.0,0.0,0.0,0.0,0.0010826496761681314,0.0,0.0,0.0,0.020484844633513785,0.0,0.0,0.0,0.007889038444680562,0.0,0.0,0.0,0.0,0.6405248468679978,1.7354155368986743,0.0,0.00011455575617440325,0.0,0.006412066710765931,0.0,0.0,0.0,0.0,0.0
1050,228042,0.6625933361172928,32998928.333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02244973409995082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3964001709752494,2.180551828021486,0.0,0.02126840280722248,0.0,0.03459542650804266,0.0,0.0,0.0,0.0,0.0
1051,228149,-0.7852730095500392,100002077.33333333,0.0,0.0,0.0006050407646198497,0.0,0.0,0.0,0.0,0.0,0.0,0.05826517963800166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6941278256513018,1.1316997791565877,0.0,0.0,0.0,0.046495704129239555,0.014924464969114376,0.0,0.0,0.0,0.038131267886461775
1052,228246,-2.650964977129844,550515333.3333334,0.0,0.00019617982181543837,0.0,3.632959663248859e-06,0.0,0.0,0.0,0.0,0.0,0.05837348762916685,0.0,0.0,0.0,0.0,0.0012585177766771256,0.005046180972252665,0.0,0.0,1.2493466727538922,2.002878817786486,0.0,0.0,0.0020126596534398677,0.05169701600803126,0.006302276775820958,0.0022742327491937857,0.0,0.0,0.008245001955743285
1053,228325,2.0552977305490896,30972770.833333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05607246149675824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08712482805797836,1.685601646069498,0.0,0.0,0.0,0.015712414062620864,0.001194581530954945,0.0,0.0,0.0,0.0
1054,228343,-0.7996035040755496,51746064.666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04486471930999145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9452523262413117,2.1219664826814464,0.0,0.011083686660255786,0.0,0.07528008216843853,0.0,0.0,0.0,0.0,0.0037613874843197416
